Obs,age,ed,employ,address,income,debtinc,creddebt,othdebt,default
4259,33,1,12,13,22.5,10.49,0.29,2.07,0
4260,25,1,4,3,24.9,1.51,0.17,0.2,0
4261,35,2,16,12,53.6,0.76,0.12,0.28,0
4262,42,4,6,15,41.6,3.99,0.24,1.42,0
4263,40,2,14,19,175.8,4.36,3.35,4.32,0
4264,38,1,17,16,61.5,9.59,2.35,3.54,0
4265,36,3,9,8,103.7,28.47,5.76,23.77,0
4266,32,2,9,10,38.4,21.01,3.54,4.53,0
4267,34,1,8,10,42,7.83,0.82,2.47,0
4268,32,1,2,12,43.8,7.3,0.83,2.37,1
4269,28,3,7,6,59,12.06,3.12,4,0
4270,41,1,4,22,19.7,2.14,0.04,0.38,0
4271,41,1,5,5,41.8,20.56,1.68,6.91,1
4272,55,2,20,26,255.3,1.6,0.59,3.5,0
4273,33,2,3,1,40.1,8.84,1.33,2.21,1
4274,40,3,3,3,24.6,3.28,0.21,0.59,0
4275,34,2,2,0,38.1,3.56,0.22,1.14,0
4276,34,5,4,8,76.5,10.28,1.66,6.2,0
4277,32,1,5,0,22.7,12.19,0.4,2.37,1
4278,43,2,7,2,26,1.94,0.27,0.23,0
4279,26,2,1,6,59.8,15.92,1.07,8.45,0
4280,27,1,1,1,20.4,4.51,0.66,0.26,0
4281,28,1,5,8,27.5,2.35,0.26,0.39,0
4282,26,1,8,6,30,28.23,4.83,3.64,1
4283,39,1,5,1,22.1,17.47,0.3,3.56,0
4284,33,1,4,7,44.6,9.93,1.59,2.84,0
4285,26,1,0,5,24.6,4.39,0.5,0.58,0
4286,28,1,12,6,20.3,10.34,0.69,1.41,0
4287,28,1,4,6,22.6,10.93,1.13,1.34,0
4288,38,1,15,6,69.4,18.37,8.03,4.72,0
4289,44,1,26,16,96,23.73,6.95,15.83,0
4290,22,3,0,2,24.3,19.78,2.39,2.42,0
4291,34,2,1,1,32,9.44,0.88,2.14,1
4292,45,2,17,20,160.5,11.58,2.47,16.11,0
4293,38,5,6,3,229.6,16.17,4.27,32.86,1
4294,41,1,18,2,136.2,17.21,8.32,15.12,0
4295,39,1,12,8,60.3,8.11,1.32,3.57,1
4296,34,1,10,14,46.7,9.13,1.4,2.86,0
4297,43,1,18,7,105.5,1.61,0.38,1.31,0
4298,27,2,3,0,20.3,6.75,0.56,0.81,0
4299,49,3,22,24,105,8.25,1.74,6.92,0
4300,26,1,7,3,22.5,6.44,0.24,1.21,0
4301,23,2,4,4,17.1,3.01,0.19,0.32,0
4302,31,4,5,3,27.8,9.67,0.88,1.81,0
4303,50,3,12,7,37.1,22,1.8,6.37,1
4304,32,1,1,1,20.3,26.94,0.63,4.84,1
4305,42,2,22,11,106,8.28,4.03,4.75,0
4306,23,4,0,2,16.9,8.3,0.73,0.68,1
4307,34,2,9,4,43.7,3.81,0.51,1.16,0
4308,34,1,8,11,25.1,6.97,1.09,0.66,0
4309,51,3,22,21,123.3,17.57,5.46,16.2,0
4310,26,1,4,7,20.8,14.03,0.42,2.5,0
4311,43,3,7,1,87.1,11.61,3.42,6.69,1
4312,32,2,6,8,26.4,12.92,1.23,2.18,0
4313,32,1,2,7,19.5,1.14,0.09,0.13,0
4314,27,2,1,0,15.9,6.68,0.19,0.87,1
4315,41,1,13,15,48.9,1.3,0.36,0.27,0
4316,25,1,7,1,50.2,16.66,1.25,7.12,1
4317,34,3,10,2,41.9,7.48,1.57,1.56,0
4318,30,2,10,4,32.3,12.69,2.43,1.67,0
4319,35,2,8,3,31.8,3.48,0.42,0.69,0
4320,29,2,9,4,28,12.3,1.73,1.71,0
4321,32,1,4,7,30.3,11.37,0.95,2.49,0
4322,32,1,1,13,27.9,20.57,1.51,4.23,1
4323,21,2,1,1,18.5,11.65,0.74,1.42,1
4324,29,2,2,5,20.6,8.24,1.03,0.67,1
4325,37,3,10,4,52.4,11.21,2.93,2.95,0
4326,23,1,1,4,18.9,3.65,0.34,0.35,0
4327,30,1,1,7,20.1,0.12,0.01,0.02,0
4328,35,5,6,16,43.1,2.8,0.44,0.77,0
4329,44,1,17,21,43.3,11.61,0.43,4.6,0
4330,36,1,13,3,50.6,24.88,5.2,7.39,1
4331,48,4,3,8,36.1,21.84,6,1.88,1
4332,41,2,4,4,35.2,8.3,0.2,2.72,0
4333,26,4,0,7,65,5.18,1.26,2.11,0
4334,34,1,3,14,20.7,8.02,0.45,1.21,0
4335,23,1,4,0,22.1,20.69,0.54,4.03,1
4336,46,4,7,4,391.3,7.58,5.31,24.35,0
4337,44,3,16,5,55.4,2.58,0.24,1.19,0
4338,53,2,25,0,190.3,2.39,1.36,3.19,0
4339,37,1,17,9,51.1,14.61,1.33,6.14,0
4340,29,2,1,10,39,19.55,2.52,5.11,0
4341,31,3,6,3,27.8,2.14,0.09,0.51,0
4342,34,2,15,8,39.6,23.49,1,8.3,1
4343,43,1,24,22,106.7,6.38,4.53,2.27,0
4344,26,5,0,4,29.8,19.83,1.67,4.24,0
4345,34,1,10,4,34.9,7.29,0.08,2.46,0
4346,46,1,15,17,45.1,3.67,0.31,1.35,0
4347,47,2,17,16,60.2,17.6,1.62,8.97,0
4348,33,1,5,0,46.8,5.18,1.64,0.78,0
4349,27,1,6,0,18.9,41.71,1.9,5.98,1
4350,45,1,7,6,30.4,19.22,1.6,4.24,1
4351,35,1,15,16,35.8,31.77,3.62,7.76,1
4352,32,1,2,7,29.4,5.03,0.19,1.29,0
4353,25,1,1,3,17.5,15.87,0.44,2.34,1
4354,29,1,7,7,18.6,3.74,0.12,0.57,0
4355,32,1,1,9,25.9,10.56,1.78,0.95,0
4356,46,1,4,17,43.4,2.57,0.38,0.73,0
4357,31,2,8,8,41.2,14.59,2.13,3.88,1
4358,34,2,7,11,25.5,10.1,0.81,1.76,0
4359,42,1,2,22,27.5,9.31,1.72,0.84,0
4360,33,2,0,9,23.6,9.46,0.22,2.01,0
4361,36,1,4,9,19.3,16.5,1.71,1.48,1
4362,27,2,4,5,24.4,14.66,0.24,3.33,1
4363,33,2,13,11,33.1,6.05,1.14,0.86,0
4364,37,1,5,6,24.3,10.66,0.47,2.12,0
4365,46,1,25,18,52.3,4.26,0.88,1.34,0
4366,30,1,9,4,25.3,8.05,0.91,1.12,0
4367,25,1,2,1,23.8,9.03,1.54,0.61,0
4368,26,1,8,2,21.9,13.41,2.27,0.67,0
4369,25,1,7,5,17.2,10.27,0.28,1.49,1
4370,49,5,16,9,157,0.31,0.2,0.28,0
4371,35,1,8,10,24.9,3.67,0.25,0.66,0
4372,25,2,6,0,21.5,7.31,0.69,0.88,1
4373,46,3,8,12,90.5,1.76,1.23,0.36,0
4374,41,2,12,7,51.6,12.51,1.18,5.27,0
4375,29,2,10,2,55.7,3.39,1.29,0.59,0
4376,37,1,5,8,19.3,16.08,0.97,2.13,1
4377,25,2,3,2,29,16.46,2.53,2.25,1
4378,27,1,3,1,17,25.46,1.8,2.53,1
4379,35,2,8,4,43.9,18.92,3.66,4.64,0
4380,51,3,0,2,45.8,9.28,2.12,2.13,0
4381,37,3,2,3,44.3,9.57,2.17,2.07,1
4382,43,2,11,24,66.6,8.23,1.06,4.42,0
4383,43,3,4,14,31.6,16.33,1.8,3.36,0
4384,28,1,1,2,14.1,14.83,1.21,0.88,0
4385,26,2,5,7,55.6,12.67,2.05,4.99,0
4386,32,1,9,13,20.6,9.41,0.46,1.48,0
4387,32,1,13,2,41.2,3.73,0.25,1.28,0
4388,42,1,9,13,77,11.2,0.89,7.74,0
4389,23,1,6,3,23,8.25,0.98,0.91,1
4390,45,1,12,15,49.6,9.8,1.73,3.13,0
4391,24,4,0,4,44.6,8.17,1.28,2.36,1
4392,39,1,6,9,41.4,6.1,1.38,1.15,0
4393,34,1,0,6,24.3,10.68,0.31,2.28,1
4394,32,1,4,5,33.5,4.11,0.1,1.28,0
4395,32,1,0,6,16.3,10.51,0.92,0.79,0
4396,31,1,11,11,26.7,5.66,0.57,0.94,0
4397,26,1,6,4,22.6,27.71,2.52,3.74,1
4398,40,4,5,6,40.5,14.4,1.5,4.33,1
4399,42,1,12,16,45.9,30.03,3.24,10.54,0
4400,44,1,5,14,48.8,9.46,3.1,1.51,1
4401,40,2,2,7,41.3,0.58,0.05,0.19,0
4402,29,2,0,9,28.2,4.37,0.56,0.68,0
4403,39,1,10,6,101.5,0.58,0.24,0.34,0
4404,31,2,8,2,36.5,17.17,0.71,5.56,0
4405,43,1,17,21,52.3,6.67,1.66,1.83,0
4406,40,2,4,13,21.6,10.77,0.54,1.79,1
4407,35,1,12,9,51.9,6.49,1.36,2,0
4408,40,4,6,4,17.4,6.64,0.66,0.5,0
4409,49,1,28,13,160.2,17.42,8.12,19.79,0
4410,39,1,21,13,73.6,7.32,2.29,3.1,0
4411,37,3,2,8,57.1,1.85,0.41,0.65,0
4412,41,3,8,17,48.3,7.08,1.13,2.29,0
4413,36,1,16,8,35.2,5.07,1.06,0.72,0
4414,24,3,2,0,19.6,15.97,1.96,1.17,1
4415,39,1,13,12,33.4,16.39,1.67,3.8,0
4416,29,1,4,10,17.8,8.26,0.69,0.79,0
4417,37,3,8,1,132.4,6.17,1.52,6.65,0
4418,41,3,15,7,98.1,2.43,0.34,2.05,0
4419,29,1,12,0,24.3,13.32,1.82,1.42,0
4420,31,1,7,1,32.7,6.85,0.32,1.92,0
4421,28,3,5,6,42.2,4.18,0.32,1.44,0
4422,44,1,1,6,20.3,6.9,0.51,0.89,0
4423,25,1,8,5,19.2,3.83,0.17,0.56,0
4424,26,3,0,5,23.6,10.95,0.07,2.51,1
4425,25,1,1,2,15.1,18.98,1.11,1.76,1
4426,33,1,7,4,31.8,9.68,0.76,2.32,0
4427,32,1,1,4,19.4,9.78,0.9,1,1
4428,24,3,0,0,29,14.08,0.73,3.35,1
4429,29,2,4,0,32.1,4.98,0.4,1.2,1
4430,34,1,10,13,36.5,7.69,1.7,1.11,0
4431,24,3,1,3,27.2,4.53,0.43,0.8,0
4432,39,3,14,2,71.7,3.88,0.33,2.45,0
4433,26,1,3,1,20.8,1.28,0.07,0.19,0
4434,44,1,12,9,60.2,10.28,1.79,4.4,0
4435,37,1,2,0,24.1,15.29,1.15,2.53,0
4436,35,1,6,1,29.3,4.73,0.78,0.61,1
4437,28,1,10,1,26.4,9.93,0.4,2.23,0
4438,36,2,8,9,37.4,11.69,0.49,3.88,0
4439,40,2,6,7,33.9,11.56,2.34,1.58,1
4440,28,1,2,2,24.2,2.53,0.13,0.48,0
4441,32,2,5,13,35.6,6.89,0.71,1.74,0
4442,32,2,10,2,57.5,1.74,0.48,0.52,0
4443,45,3,16,20,144,10.45,5.57,9.48,0
4444,51,1,6,2,36.1,2.79,0.35,0.66,0
4445,37,1,6,0,29.5,1.42,0.08,0.34,0
4446,25,1,3,4,17.8,4.94,0.1,0.78,0
4447,28,1,5,5,27.7,15.12,2.34,1.85,0
4448,48,2,4,19,32.1,5.1,1.11,0.53,0
4449,45,2,1,16,20.9,7.61,0.77,0.82,0
4450,51,1,21,17,66,6.92,3.44,1.13,0
4451,24,2,2,2,21.2,11.05,1.16,1.18,0
4452,37,1,21,3,69.8,9.41,0.3,6.27,0
4453,37,2,5,8,27.3,3.88,0.21,0.85,1
4454,49,1,20,7,66.5,8.92,1.41,4.53,0
4455,32,2,8,2,57.9,2.25,0.36,0.95,0
4456,33,1,17,0,27.4,3.44,0.35,0.59,0
4457,43,1,2,1,26,19.92,1.16,4.02,1
4458,29,2,1,3,25.5,2.53,0.22,0.43,0
4459,32,1,13,2,24.4,4.63,0.15,0.98,0
4460,28,1,1,6,16.2,13.17,0.33,1.8,0
4461,26,2,0,4,21.8,9.32,0.55,1.48,0
4462,28,1,5,2,17.1,6.05,0.24,0.8,0
4463,33,1,0,8,25.1,11.13,1.35,1.44,1
4464,37,1,14,14,40.6,2.92,0.51,0.67,0
4465,32,3,1,2,33.2,1.2,0.06,0.34,0
4466,23,2,3,3,20.9,3.57,0.41,0.34,0
4467,31,1,2,1,19.9,10.33,0.48,1.57,0
4468,36,2,15,1,145.2,11.41,6.51,10.06,1
4469,37,2,10,11,73.1,5.65,0.38,3.75,0
4470,27,2,6,3,57.2,5.05,1.72,1.17,0
4471,30,1,14,1,29.8,10.36,0.83,2.25,0
4472,21,1,4,2,22.4,9.55,0.41,1.73,0
4473,32,3,7,9,30.7,7.39,0.19,2.08,0
4474,22,1,5,0,18.4,4.68,0.12,0.74,0
4475,32,3,7,5,33.7,5.86,0.43,1.55,0
4476,22,2,2,1,23.4,10.37,0.4,2.03,1
4477,29,1,3,4,22.7,11.1,0.42,2.1,0
4478,39,1,13,9,61.1,8.52,0.75,4.45,0
4479,29,1,3,7,21,10.45,0.71,1.49,1
4480,30,1,1,2,18.4,2.55,0.18,0.29,1
4481,30,4,0,0,76.2,7.6,1.15,4.64,1
4482,33,1,3,8,18.9,10.2,0.69,1.24,0
4483,31,3,8,12,60.3,2.01,0.24,0.98,0
4484,35,1,13,12,29.9,6.89,0.66,1.4,0
4485,34,1,2,11,24.1,9.88,0.18,2.2,0
4486,22,1,5,1,21.1,8.88,1.06,0.81,1
4487,33,3,5,1,30.4,5.04,1.02,0.51,0
4488,31,2,10,5,25.6,16.28,0.25,3.92,1
4489,30,1,3,5,26.6,5.99,0.32,1.27,0
4490,44,1,18,4,141.3,17.17,6.65,17.61,0
4491,37,1,19,5,60.3,8.81,1.61,3.7,0
4492,35,1,14,10,38.7,8.95,1.81,1.65,0
4493,39,3,13,20,71.8,8.31,0.34,5.63,0
4494,44,1,25,19,84,15.74,3.69,9.53,0
4495,42,3,20,22,147.9,7.65,3.12,8.19,0
4496,20,1,1,0,22.3,14.71,0.18,3.1,1
4497,27,5,0,7,26.9,7.64,1.29,0.76,1
4498,26,1,1,4,19.2,10.1,0.34,1.6,0
4499,33,5,5,2,66,2.03,0.39,0.95,0
4500,39,1,17,20,47.6,0.84,0.12,0.28,0
4501,35,2,3,15,34.8,5.98,0.5,1.58,1
4502,38,1,2,8,19.5,10.58,0.86,1.21,0
4503,54,1,31,21,333.8,6.39,5.57,15.76,0
4504,50,2,24,10,152.6,1.13,1.16,0.57,0
4505,42,2,4,9,32.2,10.1,0.86,2.39,0
4506,40,1,3,9,24.2,6.77,0.14,1.5,0
4507,37,2,17,15,71,16.11,2.55,8.89,0
4508,54,1,29,24,156.8,18.44,13.47,15.44,1
4509,28,1,12,3,30.5,1.57,0.09,0.39,0
4510,21,1,4,2,20.9,10.85,1.05,1.22,1
4511,27,3,4,2,28,8.36,0.57,1.77,0
4512,32,2,12,13,107.3,10.66,3.55,7.89,0
4513,29,1,11,3,32.7,13.47,1.1,3.31,0
4514,31,3,4,11,64.4,18.82,3.64,8.48,0
4515,44,2,2,4,19.9,11.56,0.3,2,0
4516,33,2,0,7,18,7.21,0.21,1.09,1
4517,42,1,4,10,36.4,6.6,0.51,1.9,0
4518,32,1,10,3,31.4,2.1,0.29,0.37,0
4519,29,1,11,7,27.8,4.21,0.09,1.08,0
4520,54,2,0,11,45.4,13.42,2.04,4.05,1
4521,26,1,1,5,18.6,27.82,1.65,3.52,1
4522,27,1,2,2,21.9,19.26,1.85,2.37,1
4523,33,2,10,8,46.4,3.3,0.38,1.15,0
4524,24,1,4,1,20.4,1.98,0.14,0.26,1
4525,46,1,7,20,41.9,11.68,1.03,3.86,0
4526,44,3,22,18,135,4.64,0.35,5.91,0
4527,42,3,13,3,58.1,8.62,1.01,4,1
4528,37,1,0,5,23.3,5.93,0.86,0.52,0
4529,34,2,12,9,47.9,26.89,4.51,8.37,1
4530,42,1,19,21,69.8,14.64,0.51,9.71,0
4531,33,1,12,10,51,10.61,1.39,4.03,0
4532,33,1,13,5,39.4,23.32,2.89,6.3,0
4533,28,1,7,8,22.4,17.59,1.46,2.48,0
4534,53,1,17,28,45,10.17,0.97,3.6,0
4535,21,2,1,0,25.3,4.51,0.37,0.78,0
4536,41,2,22,22,105.5,10.09,5.22,5.43,0
4537,33,2,5,6,40.5,21.62,1.18,7.57,0
4538,43,2,8,23,34.1,3.06,0.61,0.44,0
4539,29,2,3,4,24.1,8.3,0.75,1.25,0
4540,29,2,0,0,21.5,14.84,1.26,1.93,1
4541,32,2,1,2,28.6,5.06,0.51,0.94,0
4542,25,1,5,6,24,8.17,1.14,0.82,1
4543,28,1,5,0,28.7,11.29,0.24,3,0
4544,26,1,2,1,27.4,8.94,0.56,1.89,1
4545,36,1,20,1,87.2,21.91,3.38,15.72,0
4546,36,2,17,12,112.3,5.54,3.67,2.55,1
4547,29,1,6,6,34.8,3.61,0.11,1.15,0
4548,26,2,4,2,38.2,14.76,3.37,2.27,1
4549,45,1,9,6,25.5,2.65,0.03,0.64,0
4550,30,1,13,2,35.9,5.22,0.24,1.63,0
4551,48,1,11,7,36.8,9.23,0.47,2.93,0
4552,40,1,22,2,70.8,13.6,5.79,3.84,0
4553,30,3,8,6,49.2,15.54,2.99,4.66,1
4554,44,2,21,25,106.3,3.12,1.74,1.58,0
4555,47,2,18,3,160,5.15,3.78,4.46,0
4556,51,2,6,9,65.7,11.3,2.9,4.52,1
4557,28,2,9,7,35.2,3.18,0.61,0.51,0
4558,28,1,5,5,17.1,7.11,0.41,0.8,0
4559,26,1,5,1,19.7,15.52,1.53,1.52,0
4560,40,2,20,14,107.5,9.25,1.32,8.62,0
4561,37,1,13,11,27.7,8.76,1.29,1.13,0
4562,36,1,14,12,33.1,5.46,0.65,1.16,0
4563,24,2,3,3,31.8,15.28,1.21,3.65,1
4564,37,1,5,8,23,3.58,0.24,0.58,0
4565,28,2,0,2,23.7,15.07,0.58,2.99,1
4566,27,3,5,7,33,8.91,0.73,2.21,0
4567,39,2,3,19,31.1,7.61,0.2,2.17,0
4568,37,2,13,18,101.2,17.82,7.2,10.84,0
4569,21,1,4,0,22,17.23,0.77,3.02,0
4570,39,1,23,15,68.5,4.74,0.69,2.55,0
4571,42,2,2,3,38.9,16.81,3.04,3.5,0
4572,49,2,11,9,46.4,6.61,0.27,2.8,0
4573,39,5,8,4,58.4,31.54,6.17,12.25,1
4574,32,3,1,3,23.7,8.64,0.57,1.48,0
4575,41,3,15,6,48.4,13.66,4.17,2.44,1
4576,54,3,16,29,117.2,29.51,7.85,26.73,1
4577,33,2,3,13,53.4,16.61,3.19,5.68,1
4578,40,1,2,7,23.5,17.9,1.71,2.49,1
4579,39,2,11,0,37.9,9.98,0.23,3.55,1
4580,32,1,5,3,27,5.94,0.34,1.27,0
4581,37,1,7,3,41.3,8.48,0.71,2.79,0
4582,37,1,1,14,18.6,3.19,0.33,0.27,0
4583,38,1,19,13,72.2,13.25,3.55,6.02,0
4584,33,1,15,10,58.1,6.57,0.94,2.87,0
4585,40,2,3,10,32.8,2.47,0.02,0.79,0
4586,36,1,9,15,31.1,9.03,1.45,1.36,0
4587,48,2,2,25,27.9,1.47,0.15,0.26,0
4588,34,1,17,1,63.5,6.11,0.28,3.6,0
4589,42,2,13,18,57.9,22.54,1.5,11.55,0
4590,42,1,4,10,36.2,12.55,1.38,3.17,0
4591,50,1,1,31,21.4,3.42,0.72,0.01,0
4592,38,1,0,17,32.7,4.16,0.38,0.98,0
4593,40,2,6,4,36.9,11.28,0.71,3.45,0
4594,29,3,7,6,80.7,16.97,7.09,6.6,1
4595,34,1,4,8,35.8,22.31,0.28,7.71,0
4596,46,2,11,14,35.6,9.56,1.43,1.98,0
4597,44,1,7,11,49.3,10.28,3.28,1.78,0
4598,34,2,12,14,54.7,9.71,0.33,4.98,0
4599,49,2,9,25,31.8,8.07,1.52,1.05,0
4600,34,4,1,3,33.7,4.88,0.26,1.39,0
4601,41,2,1,7,17.2,5.4,0.55,0.38,0
4602,42,1,0,11,18.6,3.3,0.33,0.29,0
4603,41,1,12,5,39.4,6.44,1.52,1.01,0
4604,23,2,0,1,17.8,8.73,0.47,1.08,1
4605,26,1,5,2,32.4,6.7,0.52,1.65,0
4606,36,1,12,1,50.2,7.53,2.01,1.77,0
4607,35,1,19,7,101.3,10.62,4.3,6.45,0
4608,29,2,3,0,40.3,1.64,0.2,0.46,0
4609,40,1,4,15,42.5,3.64,0.68,0.87,0
4610,29,3,5,8,72.6,18.32,3.33,9.98,1
4611,44,2,4,22,38.6,1.35,0.29,0.23,1
4612,30,1,5,11,26.8,11.58,0.64,2.46,0
4613,47,1,30,27,90.7,16.19,5.33,9.35,0
4614,46,2,27,2,108.5,24.68,9.02,17.75,0
4615,46,5,5,17,23.9,23.24,1.69,3.87,0
4616,42,1,17,5,52,3.43,0.41,1.37,0
4617,29,1,8,10,22.4,5.26,0.63,0.55,0
4618,25,2,6,5,30.3,11.01,0.79,2.55,0
4619,43,2,14,12,42.3,5.25,0.4,1.82,0
4620,45,1,8,1,48.8,6.43,0.89,2.25,0
4621,38,2,11,9,55.9,8.72,1.39,3.48,0
4622,21,3,0,1,23.9,14.68,1.04,2.47,1
4623,30,1,2,10,20.2,9.83,0.52,1.47,0
4624,40,1,6,21,27.9,13.64,1.02,2.79,0
4625,29,1,12,6,27.5,17.96,2.65,2.29,0
4626,49,2,31,0,246.6,6.35,2.51,13.15,0
4627,45,1,10,11,33.6,30.42,4.09,6.13,1
4628,38,2,5,2,45.8,4.65,0.59,1.54,0
4629,36,1,10,17,55.2,10.4,0.79,4.95,0
4630,44,1,25,17,113.8,13.76,6.62,9.04,0
4631,41,4,7,8,54.7,4.48,0.21,2.24,0
4632,42,1,18,8,56.2,9.78,0.91,4.59,0
4633,32,1,2,6,19.7,16.96,1.13,2.21,1
4634,48,1,12,8,65.5,7.82,2.63,2.49,0
4635,38,3,6,5,18.8,19.87,1.29,2.44,0
4636,35,2,0,1,28.6,7.11,0.25,1.78,0
4637,43,2,23,18,200.5,26.25,32.37,20.26,1
4638,40,1,8,4,25.7,4.62,0.75,0.44,0
4639,27,2,8,5,30.3,8.03,0.77,1.66,0
4640,42,2,4,20,36,8.31,0.55,2.44,0
4641,35,1,16,9,57.6,15.85,4.05,5.08,0
4642,24,2,0,4,17.4,11.01,1.19,0.72,0
4643,36,1,7,6,23.2,16.69,0.96,2.92,0
4644,36,1,4,11,21.3,30.57,1.88,4.64,0
4645,49,1,29,11,120.3,9.52,3.92,7.54,0
4646,24,1,6,2,30.7,15.42,1.9,2.84,0
4647,26,2,0,4,19.8,3.3,0.11,0.54,0
4648,27,1,11,7,27.5,14.9,0.66,3.44,0
4649,36,2,2,12,33,13.05,1.11,3.2,1
4650,33,1,6,6,46.6,18.25,1.4,7.1,0
4651,46,1,22,14,91.7,14.51,2.97,10.34,0
4652,33,1,15,14,35,6.46,0.86,1.4,0
4653,37,3,9,3,94.6,7.5,2.1,4.99,1
4654,21,1,4,1,18.3,4.84,0.2,0.68,0
4655,41,1,7,15,34.4,13.62,0.16,4.52,0
4656,26,1,5,7,23.7,9.88,1.43,0.91,0
4657,35,1,5,5,30.2,13.17,0.8,3.18,0
4658,35,2,15,7,48.4,4.9,1.04,1.34,0
4659,31,2,1,2,16.7,12.18,1.26,0.78,1
4660,36,4,3,12,16.2,9.19,0.54,0.95,1
4661,32,3,6,8,24.9,21.95,2.68,2.78,0
4662,28,2,5,1,27,4.73,0.24,1.04,0
4663,26,1,0,0,21.6,23.84,3.26,1.88,1
4664,34,1,2,0,16.3,15.02,0.09,2.36,1
4665,32,1,1,13,30.1,3.93,0.29,0.89,0
4666,45,1,19,16,68.1,7.46,1.36,3.72,0
4667,44,1,1,17,29.5,16.44,1.42,3.43,0
4668,44,1,26,15,110.5,30.27,5.15,28.3,0
4669,37,1,16,2,110.2,6.47,5.28,1.85,0
4670,34,2,12,11,19.1,7.75,0.53,0.95,0
4671,27,2,6,1,32.4,7.12,1.56,0.75,1
4672,42,2,22,21,97.6,4.66,0.64,3.91,0
4673,35,1,9,14,42.6,6.63,0.72,2.1,0
4674,30,2,9,5,24.8,9.4,1.65,0.68,0
4675,36,1,13,0,76.4,1.47,0.12,1.01,0
4676,46,2,5,17,45.5,8.38,0.92,2.89,0
4677,20,3,0,0,16.5,2.86,0.27,0.21,0
4678,25,1,8,2,25.3,9.01,0.13,2.15,0
4679,24,1,6,4,23.3,3.26,0.22,0.54,0
4680,39,2,19,15,57.9,10.89,0.76,5.54,0
4681,25,1,8,0,21.4,31.41,0.51,6.21,1
4682,32,1,8,1,24.2,17.57,0.99,3.26,0
4683,39,2,4,13,33.3,4.6,0.65,0.88,0
4684,47,1,2,5,33.4,20.17,2.51,4.23,1
4685,42,1,19,6,44.3,13.09,2.68,3.12,0
4686,33,1,13,1,31.6,2.21,0.25,0.45,0
4687,37,1,19,3,50.7,13.66,1.36,5.56,0
4688,45,1,0,23,27.3,10.03,0.27,2.47,0
4689,43,1,18,16,60.7,5.1,0.51,2.58,0
4690,45,4,13,13,58.6,6.32,1.53,2.17,0
4691,27,2,3,7,44.6,7.5,0.59,2.76,0
4692,42,2,9,2,29.2,1.96,0.05,0.52,1
4693,24,3,2,0,39.7,16.84,1.51,5.17,1
4694,29,3,3,10,31.4,20.95,3.7,2.88,0
4695,33,1,13,7,32.6,4.21,1.15,0.22,0
4696,30,1,9,7,35.3,10.68,2.45,1.32,1
4697,31,1,1,9,18.9,14.65,1.27,1.5,0
4698,34,1,17,5,47.8,15.82,1.66,5.9,0
4699,31,3,9,6,77.7,8.7,3.77,2.99,0
4700,48,1,11,17,45.3,3.81,0.27,1.46,0
4701,32,1,5,10,38.1,2.1,0.27,0.53,0
4702,43,3,13,8,43,16.54,0.94,6.17,0
4703,44,1,8,22,45.7,12.81,2.36,3.49,0
4704,43,2,20,18,189.2,13.74,6.06,19.94,0
4705,33,4,3,10,21,1.65,0.13,0.21,0
4706,22,1,6,2,25.6,4.39,0.55,0.57,1
4707,23,4,0,2,14.2,21.56,1.85,1.21,1
4708,40,1,24,1,64.5,20.73,0.94,12.43,0
4709,40,1,22,3,47.4,5.91,0.38,2.42,0
4710,36,2,3,1,74.1,14.55,1.63,9.15,1
4711,28,1,7,6,18.7,10.4,0.28,1.66,1
4712,39,3,6,1,60.4,6.19,0.21,3.53,0
4713,26,2,3,6,33.4,5.33,0.26,1.52,0
4714,42,2,20,17,80.3,8.45,1.52,5.27,0
4715,42,1,10,13,40.6,3.62,0.09,1.38,0
4716,51,1,26,8,86.6,14.52,7.54,5.03,1
4717,35,3,9,1,165.7,17.56,8.47,20.63,1
4718,53,1,26,4,110.3,13.05,5.76,8.64,0
4719,24,2,5,3,34,12.26,0.69,3.48,1
4720,40,2,6,11,36.4,11.69,1.93,2.33,0
4721,29,2,3,5,32.8,9.41,1,2.09,0
4722,37,1,11,10,40.3,9.59,2.52,1.34,0
4723,51,1,29,18,92.8,7.02,1.73,4.79,0
4724,33,1,6,7,37.6,5.77,0.07,2.1,0
4725,24,1,3,2,27.3,4.59,0.53,0.73,0
4726,39,3,6,2,35.4,37.23,4.45,8.72,1
4727,49,3,21,2,84.7,21.18,5.6,12.34,1
4728,36,1,6,1,35.9,3.91,0.37,1.03,0
4729,24,1,6,5,21.5,3.15,0.14,0.54,0
4730,21,1,1,2,17.3,25.92,1.35,3.13,1
4731,27,1,9,0,23.7,8.19,1.09,0.85,1
4732,33,1,1,11,19.4,7.19,0.5,0.89,0
4733,25,2,3,2,27.2,5.54,0.07,1.44,1
4734,28,2,3,2,18.3,1.21,0.04,0.18,0
4735,34,4,0,4,45,0.8,0.03,0.33,0
4736,34,1,6,3,24,11.62,0.65,2.14,0
4737,49,3,16,18,64.3,2.88,0.86,0.99,0
4738,52,1,3,32,33.1,5.78,0.46,1.45,0
4739,33,1,7,7,34.3,9.11,0.61,2.51,0
4740,49,5,5,13,24.9,8.21,0.63,1.41,0
4741,41,4,14,4,63.3,5.4,0.71,2.7,0
4742,38,2,12,6,43.6,3.28,0.62,0.81,0
4743,38,1,8,5,31.9,1.55,0.13,0.37,0
